record_id,stage,name,mechanism,source,line,signals,static_status,test_unit,validation_group,priority,test_batch,applicability_status,trigger_case_status,trigger_case,observed_pass_status,correctness_status,codegen_status,fallback_status,performance_status,compile_first_ms,warmup,runs,mean_ms,stdev_ms,p50_ms,p99_ms,peak_memory_bytes,verdict,replacement_status,notes
8aaf3faad8d5,post_grad,batch_embedding_fusion_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,2547,dynamic_shape,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T043-STRUCT-BATCH;T044-NPU-BATCH;T045-BATCH-PAIRED,npu-trigger-confirmed,pass-npu-positive-negative-dtype-alias-and-structure,pass-four-embedding-sum-to-one-with-alias-safe-clones-or-cat-collapse,development-audit-shim-only,two-safe-cohorts-steady-beneficial-task-reduced-memory-gate-failed,46542.88496,10,100,0.4268204,0.011634266344455824,0.42476,0.47288,18873856,supported-neutral-resource-beneficial,existing-pass-narrowed-alias-repaired-no-triton-replacement,"2026-08-25: step!=1 and explicit reduce dtype are now rejected; non-cat outputs receive independent contiguous clones while cat-collapse needs none. T044 4/4 batch NPU profiles pass. T045 clone cohort p50 +23.50%, p99 -4.66%, tasks 9->3, peak +1831936 B; cat cohort p50/p99 +43.90%/+48.34%, tasks 13->3, peak +13628416 B. Numeric columns record cat candidate; full memory/compile gate fails, so verdict is resource-beneficial rather than globally beneficial."
e5cf645a97a3,post_grad,fused_matmul_relu_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,2821,"npu,memory_alias",npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,device-gated-not-applicable-on-910b2,reviewed,T043-B2-DEVICE-GATE,not-registered-on-b2,not-run-a5,not-run-a5,original-mm-relu-preserved-on-b2,not-run-a5,,,,,,,,,not-applicable,a5-device-gated-await-hardware,"2026-08-25: current Ascend910B2 reports is_ascend950=false; pass is not registered and npu_fused_matmul is not resolved, so mm/relu remains 1->1. This is a correct device gate, not an A5 functional or performance result; no monkeypatch bypass and no Triton substitute."
1683aee9ad71,pre_grad,apply_gumbel_max_trick_pass,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,48,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
98d23bb411cf,pre_grad,efficient_conv_bn_eval_pass,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,52,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
99d639de9681,pre_grad,fuse_split_linear_add_pass,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,56,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
b969cc70d8e5,pre_grad,fuse_chunk_squeeze_cat_pass,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,59,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
1578bddc9bef,pre_grad,remove_reshape_pass,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,62,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
4ea012b46396,pre_grad,normalization_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,67,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
cf20bf0fe6ca,pre_grad,merge_splits_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,68,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
43bcc9cd8da8,pre_grad,split_cat_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,69,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
4dabbab60e25,pre_grad,unbind_stack_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,70,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
168296afc935,pre_grad,merge_getitem_cat_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,71,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
0cfd0d2f526e,pre_grad,merge_stack_tahn_unbind_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,74,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
619c9fd8bc64,pre_grad,mutate_cat_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,77,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
961c767e4f45,pre_grad,remove_split_with_size_one_pass_aten,pattern-registry,torch/_inductor/fx_passes/pre_grad.py,78,,generic-needs-validation,container-coverage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
98db82e97dfc,pre_grad,group_batch_fusion_passes,pipeline,torch/_inductor/fx_passes/pre_grad.py,379,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
9ccc7e147da6,pre_grad,efficient_conv_bn_eval_pass,pipeline,torch/_inductor/fx_passes/pre_grad.py,415,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
41941f36e027,pre_grad,apply_gumbel_max_trick_pass,pipeline,torch/_inductor/fx_passes/pre_grad.py,418,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
75b42df7157e,pre_grad,pre_grad_custom_pass,pipeline,torch/_inductor/fx_passes/pre_grad.py,423,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
42f442cea77f,pre_grad,linear_permute_fusion,pipeline,torch/_inductor/fx_passes/pre_grad.py,466,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
0e5be88aa91f,pre_grad,permute_linear_fusion,pipeline,torch/_inductor/fx_passes/pre_grad.py,468,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
cf0f550d9def,pre_grad,permute_matmul_fusion,pipeline,torch/_inductor/fx_passes/pre_grad.py,470,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
b3d1d861e2fa,pre_grad,remove_identity,pipeline,torch/_inductor/fx_passes/pre_grad.py,477,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
ba020103f31f,pre_grad,fuse_conv_bn,pipeline,torch/_inductor/fx_passes/pre_grad.py,479,,generic-pipeline,observer-stage,generic-npu,INFRA,B10_PIPELINE_INFRA,review-required,not-designed,,not-run,not-run,not-run,not-run,not-run,,,,,,,,,not-run,not-assessed,
2f0ee8b5ada8,pre_grad,cat_slice_cat_fold_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,113,dynamic_shape,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T036-STRUCT-CAT-SLICE-CAT;T036-NPU-CAT-POSITIVE;T036-NPU-CAT-GAP-NEGATIVE;T036-NPU-CAT-OBSERVABLE-ALIAS;T037-CAT-SLICE-CAT-PERFORMANCE,npu-trigger-confirmed,pass-npu-positive-negative-alias-semantics-and-structure,pass-safe-positive-folded-gap-and-observable-negative-preserved,not-run,three-round-paired-beneficial,2778.67281,10,100,0.2419562,0.004486233213336602,0.241035,0.25719,4194816,supported-beneficial,existing-pass-verified-no-replacement,2026-08-25: alias guard repairs observable outputs; safe fp16 contiguous cohort p50 0.317155-to-0.241035 ms (+24.00%) and p99 +22.87%; tasks 2-to-1 and allocated peak unchanged at 4194816 bytes; keep existing pass and guard with no Triton replacement
e135637039da,pre_grad,pad_slice_fold,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,207,memory_alias,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T036-STRUCT-PAD-SLICE;T036-NPU-PAD-RELU-POSITIVE;T036-NPU-PAD-TOUCH-PADDING-NEGATIVE;T036-NPU-PAD-DIRECT-ALIAS;T037-PAD-SLICE-PERFORMANCE,npu-trigger-confirmed,pass-npu-positive-negative-alias-stride-semantics-and-structure,pass-safe-materializing-user-folded-direct-view-and-padding-boundaries-preserved,not-run,three-round-paired-beneficial,24868.65514,10,100,0.2508332,0.00492376136913661,0.24977,0.26724,8389120,supported-beneficial,existing-pass-verified-no-replacement,2026-08-25: alias guard preserves direct and view outputs; safe relu cohort p50 0.363850-to-0.249770 ms (+31.35%) and p99 +30.34%; tasks 3-to-1 and allocated peak falls 10485248 bytes; keep existing pass and guard with no Triton replacement
7d4e2bb280ac,pre_grad,dtype_optimal_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,844,dynamic_shape,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable,executed,T038-DTYPE-OUTPUT-NEGATIVE;T038-DTYPE-COMPARISON-POSITIVE;T038-DTYPE-LARGE-FLOAT;T039-DTYPE-PERFORMANCE,npu-trigger-confirmed,pass-npu-positive-negative-boundary-semantics,pass-comparison-closure-int64-to-int32-output-and-large-float-preserved,development-audit-shim-only,three-round-paired-beneficial,17936.59783,10,100,0.2647087,0.004917558040410718,0.263725,0.28291,1049088,supported-beneficial,existing-pass-narrowed-no-replacement,2026-08-25: T038 limits downcast to boolean comparison closure and excludes float32 sources; 67/67 source and installed FX plus 9/9 functional workers pass; T039 safe cohort p50 0.550140-to-0.263725 ms (+52.06%) and p99 +50.48% with tasks 1-to-1 and allocated peak unchanged; development audit shim evidence only
5bee89d20291,pre_grad,fusion_attention_v3_pass,npu-custom-pass,torch_npu/_inductor/fx_passes/ascend_custom_passes/ascend_graph_pass.py,916,npu,npu-specific,direct-case,npu-specific,P1,B2_NPU_CUSTOM,applicable-but-disabled-on-non-a5,executed,T043-STRUCT-ATTENTION;T044-NPU-ATTENTION;T045-ATTENTION-PAIRED;T046-B2-FINAL-NOOP,npu-trigger-confirmed-final-b2-noop,pass-b2-legacy-output-and-a5-structural-guards,pass-final-b2-preserves-legacy-attention,legacy-vendor-op-on-non-a5,three-round-paired-regressed,2764.38202,10,100,0.376828,0.07088250970850113,0.34932,0.54912,49286144,supported-pass-disabled-performance-rejected,rejected-use-legacy-attention-on-non-a5-a5-awaits-hardware,"2026-08-25: P010 first narrows schema/users and refreshes six-tensor v3 fake meta; T044 B2 safe output was exact. T045 old/v3 both dispatch one FlashAttentionScore task with equal 49286144-B peak, but v3 p50/p99 regress 4.85%/31.72% and candidate p50 is slower in all three rounds. P011 gates replacement to Ascend950; T046 B2 old/v3 stays 1/0->1/0 with four output contracts exact. A5 remains untested and is not inferred from B2."
